Date,Operation,Service Point,Material,Actual Amount (Item),Item UOM
2024-08-19 00:00:00,Textile Collection,"Berkelsekade 13, 2652CS te Berkel en Rodenrijs",Bag Number,5.0,pcs
2024-08-19 00:00:00,Textile Collection,Dakpark school,Bag Number,11.0,pcs
2024-08-19 00:00:00,Textile Collection,Daltonschool de Vijfster,Bag Number,40.0,pcs
2024-08-19 00:00:00,Textile Collection,De Bergse veld school,Bag Number,14.0,pcs
2024-08-19 00:00:00,Textile Collection,De Kleine Prins Rotterdam,Bag Number,15.0,pcs
2024-08-19 00:00:00,Textile Collection,De Vier Heemskinderen,Bag Number,40.0,pcs
2024-08-19 00:00:00,Textile Collection,"Goudseweg 108, 2821NB te Stolwijk",Bag Number,10.0,pcs
2024-08-19 00:00:00,Textile Collection,ISN Ahmet Yesevi Oosterhout,Bag Number,130.0,pcs
2024-08-19 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Number,62.0,pcs
2024-08-19 00:00:00,Textile Collection,ISN Ulu Utrecht,Bag Number,80.0,pcs
2024-08-19 00:00:00,Textile Collection,Kerk Pernis - Burg. van Esstraat 46,Bag Number,40.0,pcs
2024-08-19 00:00:00,Textile Collection,Klaver-Heijplaat,Bag Number,5.0,pcs
2024-08-19 00:00:00,Textile Collection,Kledingbank Nieuwegein geroofd,Bag Number,15.0,pcs
2024-08-19 00:00:00,Textile Collection,Kledingbank Nieuwegein Origineel,Bag Number,18.0,pcs
2024-08-19 00:00:00,Textile Collection,Koningin Wilhelmina school,Bag Number,13.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Breeweer 1,Bag Number,11.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Burgemeester Neetstraat 1,Bag Number,40.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Dijklaan 15,Bag Number,12.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Geerlaan 1,Bag Number,10.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Gerard Doustraat 1,Bag Number,55.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Groenland 37,Bag Number,30.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Johan Brouckplein 1,Bag Number,40.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Kerkweg 1,Bag Number,12.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Kivietslaan,Bag Number,80.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Kleine haven 11,Bag Number,47.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Koningin Julianastraat 77,Bag Number,32.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Meidoornstraat 84,Bag Number,20.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Milieustraat Veerweg,Bag Number,60.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Pleinstraat 9,Bag Number,77.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Potgieterstraat 1,Bag Number,25.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Rozenlaan 1,Bag Number,38.0,pcs
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Weidelaan 1,Bag Number,42.0,pcs
2024-08-19 00:00:00,Textile Collection,Mili Gorus Utrecht,Bag Number,7.0,pcs
2024-08-19 00:00:00,Textile Collection,OBS de Waterlelie,Bag Number,13.0,pcs
2024-08-19 00:00:00,Textile Collection,Over de Slinge Krabbendijkestraat 243,Bag Number,17.0,pcs
2024-08-19 00:00:00,Textile Collection,Over de Slinge Sommelsdijkstraat 19,Bag Number,15.0,pcs
2024-08-19 00:00:00,Textile Collection,Park16hoven Tinbergenlaan 50,Bag Number,20.0,pcs
2024-08-19 00:00:00,Textile Collection,Park16hoven Woensdrechtstraat 9,Bag Number,2.0,pcs
2024-08-19 00:00:00,Textile Collection,Reinis - Groenewoud,Bag Number,45.0,pcs
2024-08-19 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Number,59.0,pcs
2024-08-19 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Number,12.0,pcs
2024-08-19 00:00:00,Textile Collection,Reinis - Klokbekerkreek,Bag Number,53.0,pcs
2024-08-19 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Number,32.0,pcs
2024-08-19 00:00:00,Textile Collection,Reinis - Prinses Ireneplein,Bag Number,3.0,pcs
2024-08-19 00:00:00,Textile Collection,Reinis - Schoollaan,Bag Number,15.0,pcs
2024-08-19 00:00:00,Textile Collection,Reinis - Winterakker,Bag Number,49.0,pcs
2024-08-19 00:00:00,Textile Collection,Samenwerkingsschool De Pelikaan,Bag Number,20.0,pcs
2024-08-19 00:00:00,Textile Collection,School de Plevier,Bag Number,2.0,pcs
2024-08-19 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Number,15.0,pcs
2024-08-19 00:00:00,Textile Collection,Vrije School Rotterdam West,Bag Number,11.0,pcs
2024-08-19 00:00:00,Textile Collection,Albert Plesman IKC,Bag Weight,118.78,kg
2024-08-19 00:00:00,Textile Collection,Albert Schweitzerschool,Bag Weight,23.76,kg
2024-08-19 00:00:00,Textile Collection,Aldi Nieuwerkerk,Bag Weight,33.79,kg
2024-08-19 00:00:00,Textile Collection,"Berkelsekade 13, 2652CS te Berkel en Rodenrijs",Bag Weight,28.16,kg
2024-08-19 00:00:00,Textile Collection,Dakpark school,Bag Weight,65.33,kg
2024-08-19 00:00:00,Textile Collection,Daltonschool de Vijfster,Bag Weight,237.55,kg
2024-08-19 00:00:00,Textile Collection,De Bergse veld school,Bag Weight,83.14,kg
2024-08-19 00:00:00,Textile Collection,De Kleine Prins Rotterdam,Bag Weight,89.08,kg
2024-08-19 00:00:00,Textile Collection,De Vier Heemskinderen,Bag Weight,207.08,kg
2024-08-19 00:00:00,Textile Collection,"Goudseweg 108, 2821NB te Stolwijk",Bag Weight,56.38,kg
2024-08-19 00:00:00,Textile Collection,ISN Ahmet Yesevi Oosterhout,Bag Weight,673.02,kg
2024-08-19 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Weight,320.98,kg
2024-08-19 00:00:00,Textile Collection,ISN Ulu Utrecht,Bag Weight,414.17,kg
2024-08-19 00:00:00,Textile Collection,Kerk Pernis - Burg. van Esstraat 46,Bag Weight,237.55,kg
2024-08-19 00:00:00,Textile Collection,Klaver-Heijplaat,Bag Weight,29.69,kg
2024-08-19 00:00:00,Textile Collection,Kledingbank Nieuwegein geroofd,Bag Weight,77.66,kg
2024-08-19 00:00:00,Textile Collection,Kledingbank Nieuwegein Origineel,Bag Weight,93.19,kg
2024-08-19 00:00:00,Textile Collection,Koningin Wilhelmina school,Bag Weight,73.3,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Breeweer 1,Bag Weight,61.94,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Burgemeester Neetstraat 1,Bag Weight,225.24,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Dijklaan 15,Bag Weight,67.66,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Geerlaan 1,Bag Weight,56.31,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Gerard Doustraat 1,Bag Weight,310.11,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Groenland 37,Bag Weight,169.15,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Johan Brouckplein 1,Bag Weight,225.24,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Kerkweg 1,Bag Weight,67.57,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Kivietslaan,Bag Weight,450.49,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Kleine haven 11,Bag Weight,264.66,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Koningin Julianastraat 77,Bag Weight,180.43,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Meidoornstraat 84,Bag Weight,112.77,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Milieustraat Veerweg,Bag Weight,338.3,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Pleinstraat 9,Bag Weight,434.15,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Potgieterstraat 1,Bag Weight,140.96,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Rozenlaan 1,Bag Weight,213.98,kg
2024-08-19 00:00:00,Textile Collection,Krimpenerwaard - Weidelaan 1,Bag Weight,236.81,kg
2024-08-19 00:00:00,Textile Collection,Mili Gorus Utrecht,Bag Weight,36.24,kg
2024-08-19 00:00:00,Textile Collection,OBS de Waterlelie,Bag Weight,77.21,kg
2024-08-19 00:00:00,Textile Collection,Over de Slinge Krabbendijkestraat 243,Bag Weight,100.96,kg
2024-08-19 00:00:00,Textile Collection,Over de Slinge Sommelsdijkstraat 19,Bag Weight,89.08,kg
2024-08-19 00:00:00,Textile Collection,Park16hoven Tinbergenlaan 50,Bag Weight,118.78,kg
2024-08-19 00:00:00,Textile Collection,Park16hoven Woensdrechtstraat 9,Bag Weight,11.88,kg
2024-08-19 00:00:00,Textile Collection,Reinis - Groenewoud,Bag Weight,161.19,kg
2024-08-19 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Weight,211.34,kg
2024-08-19 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Weight,42.99,kg
2024-08-19 00:00:00,Textile Collection,Reinis - Klokbekerkreek,Bag Weight,189.85,kg
2024-08-19 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Weight,114.63,kg
2024-08-19 00:00:00,Textile Collection,Reinis - Prinses Ireneplein,Bag Weight,10.75,kg
2024-08-19 00:00:00,Textile Collection,Reinis - Schoollaan,Bag Weight,53.73,kg
2024-08-19 00:00:00,Textile Collection,Reinis - Winterakker,Bag Weight,175.52,kg
2024-08-19 00:00:00,Textile Collection,Samenwerkingsschool De Pelikaan,Bag Weight,112.62,kg
2024-08-19 00:00:00,Textile Collection,School de Plevier,Bag Weight,11.88,kg
2024-08-19 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Weight,77.66,kg
2024-08-19 00:00:00,Textile Collection,Vrije School Rotterdam West,Bag Weight,65.33,kg
2024-08-20 00:00:00,Textile Collection,2e Van der Huchtschool,Bag Number,2.0,pcs
2024-08-20 00:00:00,Textile Collection,CBS Het Anker,Bag Number,12.0,pcs
2024-08-20 00:00:00,Textile Collection,Haci Bayram Driebergen,Bag Number,2.0,pcs
2024-08-20 00:00:00,Textile Collection,Het Windas,Bag Number,5.0,pcs
2024-08-20 00:00:00,Textile Collection,IKC Kethel,Bag Number,0.0,pcs
2024-08-20 00:00:00,Textile Collection,Insingerschool,Bag Number,25.0,pcs
2024-08-20 00:00:00,Textile Collection,Islamitisch Centrum Yildiz Schiedam,Bag Number,150.0,pcs
2024-08-20 00:00:00,Textile Collection,ISN Ahi Evran Den Haag,Bag Number,128.0,pcs
2024-08-20 00:00:00,Textile Collection,ISN Eyup Sultan Vlaardingen,Bag Number,12.0,pcs
2024-08-20 00:00:00,Textile Collection,ISN Mevlana Hilversum,Bag Number,40.0,pcs
2024-08-20 00:00:00,Textile Collection,ISN Yeni Maassluis,Bag Number,30.0,pcs
2024-08-20 00:00:00,Textile Collection,Kindcentrum de Ark | Baarnhoeve,Bag Number,7.0,pcs
2024-08-20 00:00:00,Textile Collection,Kindcentrum de Ark |Lissabonweg,Bag Number,6.0,pcs
2024-08-20 00:00:00,Textile Collection,Krimpenerwaard - Albert Plesmanstraat 4,Bag Number,70.0,pcs
2024-08-20 00:00:00,Textile Collection,Krimpenerwaard - Bergambachterstraat 9,Bag Number,40.0,pcs
2024-08-20 00:00:00,Textile Collection,Krimpenerwaard - Cellebroedersstraat 33,Bag Number,110.0,pcs
2024-08-20 00:00:00,Textile Collection,Krimpenerwaard - Doelenplein 5,Bag Number,20.0,pcs
2024-08-20 00:00:00,Textile Collection,Krimpenerwaard - Kerkplein 4,Bag Number,37.0,pcs
2024-08-20 00:00:00,Textile Collection,Krimpenerwaard - Vlierstraat 16,Bag Number,40.0,pcs
2024-08-20 00:00:00,Textile Collection,MGR Bekkerschool Spijkenisse,Bag Number,5.0,pcs
2024-08-20 00:00:00,Textile Collection,Moskee en Nour,Bag Number,0.0,pcs
2024-08-20 00:00:00,Textile Collection,OBS de Bongerd,Bag Number,17.0,pcs
2024-08-20 00:00:00,Textile Collection,OBS de Dubbelster,Bag Number,41.0,pcs
2024-08-20 00:00:00,Textile Collection,Obs De Singel Vlaardingen,Bag Number,16.0,pcs
2024-08-20 00:00:00,Textile Collection,OBS Klimop Vlaardingen,Bag Number,15.0,pcs
2024-08-20 00:00:00,Textile Collection,Reinis - Damstraat,Bag Number,27.0,pcs
2024-08-20 00:00:00,Textile Collection,Reinis - Fregat,Bag Number,13.0,pcs
2024-08-20 00:00:00,Textile Collection,Reinis - Groene Kruisweg,Bag Number,1.0,pcs
2024-08-20 00:00:00,Textile Collection,Reinis - Marrewijklaan,Bag Number,9.0,pcs
2024-08-20 00:00:00,Textile Collection,Reinis - Rembrandstraat,Bag Number,16.0,pcs
2024-08-20 00:00:00,Textile Collection,Reinis - Sterrenhof,Bag Number,40.0,pcs
2024-08-20 00:00:00,Textile Collection,Reinis - t Plateau,Bag Number,24.0,pcs
2024-08-20 00:00:00,Textile Collection,Reinis- Weegschaal,Bag Number,20.0,pcs
2024-08-20 00:00:00,Textile Collection,Retourette/AH Schiedam,Bag Number,140.0,pcs
2024-08-20 00:00:00,Textile Collection,Stichting Masjid El Fath,Bag Number,40.0,pcs
2024-08-20 00:00:00,Textile Collection,Stichting Ummet Vlaardingen,Bag Number,6.0,pcs
2024-08-20 00:00:00,Textile Collection,Stichting Vluchtelingkinderen Driebergen,Bag Number,73.0,pcs
2024-08-20 00:00:00,Textile Collection,Vereniging N.T.O. Spijkenisse,Bag Number,5.0,pcs
2024-08-20 00:00:00,Textile Collection,WereldKidz Meent,Bag Number,12.0,pcs
2024-08-20 00:00:00,Textile Collection,WereldKidz Merseberch,Bag Number,6.0,pcs
2024-08-20 00:00:00,Textile Collection,2e Van der Huchtschool,Bag Weight,11.32,kg
2024-08-20 00:00:00,Textile Collection,CBS Het Anker,Bag Weight,64.96,kg
2024-08-20 00:00:00,Textile Collection,Haci Bayram Driebergen,Bag Weight,11.32,kg
2024-08-20 00:00:00,Textile Collection,Het Windas,Bag Weight,27.07,kg
2024-08-20 00:00:00,Textile Collection,IKC Kethel,Bag Weight,0.0,kg
2024-08-20 00:00:00,Textile Collection,Insingerschool,Bag Weight,141.47,kg
2024-08-20 00:00:00,Textile Collection,Islamitisch Centrum Yildiz Schiedam,Bag Weight,812.03,kg
2024-08-20 00:00:00,Textile Collection,ISN Ahi Evran Den Haag,Bag Weight,631.11,kg
2024-08-20 00:00:00,Textile Collection,ISN Eyup Sultan Vlaardingen,Bag Weight,64.96,kg
2024-08-20 00:00:00,Textile Collection,ISN Mevlana Hilversum,Bag Weight,226.36,kg
2024-08-20 00:00:00,Textile Collection,ISN Yeni Maassluis,Bag Weight,162.41,kg
2024-08-20 00:00:00,Textile Collection,Kindcentrum de Ark | Baarnhoeve,Bag Weight,37.89,kg
2024-08-20 00:00:00,Textile Collection,Kindcentrum de Ark |Lissabonweg,Bag Weight,32.48,kg
2024-08-20 00:00:00,Textile Collection,Krimpenerwaard - Albert Plesmanstraat 4,Bag Weight,393.06,kg
2024-08-20 00:00:00,Textile Collection,Krimpenerwaard - Bergambachterstraat 9,Bag Weight,224.61,kg
2024-08-20 00:00:00,Textile Collection,Krimpenerwaard - Cellebroedersstraat 33,Bag Weight,617.67,kg
2024-08-20 00:00:00,Textile Collection,Krimpenerwaard - Doelenplein 5,Bag Weight,112.3,kg
2024-08-20 00:00:00,Textile Collection,Krimpenerwaard - Kerkplein 4,Bag Weight,207.76,kg
2024-08-20 00:00:00,Textile Collection,Krimpenerwaard - Vlierstraat 16,Bag Weight,224.61,kg
2024-08-20 00:00:00,Textile Collection,MGR Bekkerschool Spijkenisse,Bag Weight,24.65,kg
2024-08-20 00:00:00,Textile Collection,Moskee en Nour,Bag Weight,0.0,kg
2024-08-20 00:00:00,Textile Collection,OBS de Bongerd,Bag Weight,96.2,kg
2024-08-20 00:00:00,Textile Collection,OBS de Dubbelster,Bag Weight,232.02,kg
2024-08-20 00:00:00,Textile Collection,Obs De Singel Vlaardingen,Bag Weight,86.62,kg
2024-08-20 00:00:00,Textile Collection,OBS Klimop Vlaardingen,Bag Weight,81.2,kg
2024-08-20 00:00:00,Textile Collection,Reinis - Damstraat,Bag Weight,133.12,kg
2024-08-20 00:00:00,Textile Collection,Reinis - Fregat,Bag Weight,64.1,kg
2024-08-20 00:00:00,Textile Collection,Reinis - Groene Kruisweg,Bag Weight,4.93,kg
2024-08-20 00:00:00,Textile Collection,Reinis - Marrewijklaan,Bag Weight,44.38,kg
2024-08-20 00:00:00,Textile Collection,Reinis - Rembrandstraat,Bag Weight,78.89,kg
2024-08-20 00:00:00,Textile Collection,Reinis - Sterrenhof,Bag Weight,197.22,kg
2024-08-20 00:00:00,Textile Collection,Reinis - t Plateau,Bag Weight,118.33,kg
2024-08-20 00:00:00,Textile Collection,Reinis- Weegschaal,Bag Weight,98.61,kg
2024-08-20 00:00:00,Textile Collection,Retourette/AH Schiedam,Bag Weight,757.89,kg
2024-08-20 00:00:00,Textile Collection,Stichting Masjid El Fath,Bag Weight,226.36,kg
2024-08-20 00:00:00,Textile Collection,Stichting Ummet Vlaardingen,Bag Weight,32.48,kg
2024-08-20 00:00:00,Textile Collection,Stichting Vluchtelingkinderen Driebergen,Bag Weight,413.1,kg
2024-08-20 00:00:00,Textile Collection,Vereniging N.T.O. Spijkenisse,Bag Weight,24.65,kg
2024-08-20 00:00:00,Textile Collection,WereldKidz Meent,Bag Weight,67.91,kg
2024-08-20 00:00:00,Textile Collection,WereldKidz Merseberch,Bag Weight,33.95,kg
2024-08-21 00:00:00,Textile Collection,Auris de Kring,Bag Number,12.0,pcs
2024-08-21 00:00:00,Textile Collection,Basisschool Stellegors,Bag Number,20.0,pcs
2024-08-21 00:00:00,Textile Collection,Cbs Prinses Beatrix,Bag Number,14.0,pcs
2024-08-21 00:00:00,Textile Collection,De Brielse Veste,Bag Number,12.0,pcs
2024-08-21 00:00:00,Textile Collection,De Klimroos,Bag Number,10.0,pcs
2024-08-21 00:00:00,Textile Collection,De Vier Heemskinderen,Bag Number,1.0,pcs
2024-08-21 00:00:00,Textile Collection,De Wingerd,Bag Number,3.0,pcs
2024-08-21 00:00:00,Textile Collection,Eyup Sultan Apeldoorn,Bag Number,43.0,pcs
2024-08-21 00:00:00,Textile Collection,ISN Ahmet Yesevi Tiel,Bag Number,40.0,pcs
2024-08-21 00:00:00,Textile Collection,ISN Anadolu Doesburg,Bag Number,20.0,pcs
2024-08-21 00:00:00,Textile Collection,ISN Barbaros Zutphen,Bag Number,90.0,pcs
2024-08-21 00:00:00,Textile Collection,ISN Eyup Sultan Hellevoetsluis,Bag Number,14.0,pcs
2024-08-21 00:00:00,Textile Collection,ISN Harderwijk,Bag Number,20.0,pcs
2024-08-21 00:00:00,Textile Collection,ISN Hz. Omer Epe,Bag Number,30.0,pcs
2024-08-21 00:00:00,Textile Collection,ISN Merkez Deventer,Bag Number,15.0,pcs
2024-08-21 00:00:00,Textile Collection,ISN Selimiye Dieren,Bag Number,26.0,pcs
2024-08-21 00:00:00,Textile Collection,ISN Ulu Bergen op zoom,Bag Number,55.0,pcs
2024-08-21 00:00:00,Textile Collection,ISN Ulu Zwolle,Bag Number,29.0,pcs
2024-08-21 00:00:00,Textile Collection,Kayori,Bag Number,0.0,pcs
2024-08-21 00:00:00,Textile Collection,KBS Nobelaer,Bag Number,40.0,pcs
2024-08-21 00:00:00,Textile Collection,Kerk Stellendam,Bag Number,20.0,pcs
2024-08-21 00:00:00,Textile Collection,Kringloop Zeeland Serooskerke,Bag Number,96.0,pcs
2024-08-21 00:00:00,Textile Collection,Milieustraat Lansingerland,Bag Number,300.0,pcs
2024-08-21 00:00:00,Textile Collection,Moskee Assalaam Apeldoorn,Bag Number,40.0,pcs
2024-08-21 00:00:00,Textile Collection,Moskee Haci Bayram Bunschoten,Bag Number,11.0,pcs
2024-08-21 00:00:00,Textile Collection,OBS de Singel,Bag Number,21.0,pcs
2024-08-21 00:00:00,Textile Collection,OBS De Tiende Penning,Bag Number,7.0,pcs
2024-08-21 00:00:00,Textile Collection,Reinis - Branderf,Bag Number,0.0,pcs
2024-08-21 00:00:00,Textile Collection,Reinis - Gemeenlandsedijk Zuid,Bag Number,0.0,pcs
2024-08-21 00:00:00,Textile Collection,Reinis - Milieustraat Mosterweg,Bag Number,90.0,pcs
2024-08-21 00:00:00,Textile Collection,Reinis - Nico de Regtplein,Bag Number,60.0,pcs
2024-08-21 00:00:00,Textile Collection,Reinis - Prinses Julianaplein,Bag Number,0.0,pcs
2024-08-21 00:00:00,Textile Collection,RKBS Fatima,Bag Number,70.0,pcs
2024-08-21 00:00:00,Textile Collection,S.B.B.H Harderwijk,Bag Number,12.0,pcs
2024-08-21 00:00:00,Textile Collection,School met de Bijbel,Bag Number,34.0,pcs
2024-08-21 00:00:00,Textile Collection,T Vierschip,Bag Number,18.0,pcs
2024-08-21 00:00:00,Textile Collection,Verkoopschuur Grijpskerke Kringloop,Bag Number,80.0,pcs
2024-08-21 00:00:00,Textile Collection,Auris de Kring,Bag Weight,52.17,kg
2024-08-21 00:00:00,Textile Collection,Basisschool Stellegors,Bag Weight,100.18,kg
2024-08-21 00:00:00,Textile Collection,Cbs Prinses Beatrix,Bag Weight,60.87,kg
2024-08-21 00:00:00,Textile Collection,De Brielse Veste,Bag Weight,60.11,kg
2024-08-21 00:00:00,Textile Collection,De Klimroos,Bag Weight,43.48,kg
2024-08-21 00:00:00,Textile Collection,De Vier Heemskinderen,Bag Weight,4.35,kg
2024-08-21 00:00:00,Textile Collection,De Wingerd,Bag Weight,13.04,kg
2024-08-21 00:00:00,Textile Collection,Eyup Sultan Apeldoorn,Bag Weight,258.46,kg
2024-08-21 00:00:00,Textile Collection,ISN Ahmet Yesevi Tiel,Bag Weight,240.43,kg
2024-08-21 00:00:00,Textile Collection,ISN Anadolu Doesburg,Bag Weight,120.21,kg
2024-08-21 00:00:00,Textile Collection,ISN Barbaros Zutphen,Bag Weight,540.96,kg
2024-08-21 00:00:00,Textile Collection,ISN Eyup Sultan Hellevoetsluis,Bag Weight,70.12,kg
2024-08-21 00:00:00,Textile Collection,ISN Harderwijk,Bag Weight,120.21,kg
2024-08-21 00:00:00,Textile Collection,ISN Hz. Omer Epe,Bag Weight,180.32,kg
2024-08-21 00:00:00,Textile Collection,ISN Merkez Deventer,Bag Weight,90.16,kg
2024-08-21 00:00:00,Textile Collection,ISN Selimiye Dieren,Bag Weight,156.28,kg
2024-08-21 00:00:00,Textile Collection,ISN Ulu Bergen op zoom,Bag Weight,239.13,kg
2024-08-21 00:00:00,Textile Collection,ISN Ulu Zwolle,Bag Weight,174.31,kg
2024-08-21 00:00:00,Textile Collection,Kayori,Bag Weight,0.0,kg
2024-08-21 00:00:00,Textile Collection,KBS Nobelaer,Bag Weight,200.36,kg
2024-08-21 00:00:00,Textile Collection,Kerk Stellendam,Bag Weight,100.18,kg
2024-08-21 00:00:00,Textile Collection,Kringloop Zeeland Serooskerke,Bag Weight,417.39,kg
2024-08-21 00:00:00,Textile Collection,Milieustraat Lansingerland,Bag Weight,1502.66,kg
2024-08-21 00:00:00,Textile Collection,Moskee Assalaam Apeldoorn,Bag Weight,240.43,kg
2024-08-21 00:00:00,Textile Collection,Moskee Haci Bayram Bunschoten,Bag Weight,66.12,kg
2024-08-21 00:00:00,Textile Collection,OBS de Singel,Bag Weight,91.3,kg
2024-08-21 00:00:00,Textile Collection,OBS De Tiende Penning,Bag Weight,35.06,kg
2024-08-21 00:00:00,Textile Collection,Reinis - Branderf,Bag Weight,0.0,kg
2024-08-21 00:00:00,Textile Collection,Reinis - Gemeenlandsedijk Zuid,Bag Weight,0.0,kg
2024-08-21 00:00:00,Textile Collection,Reinis - Milieustraat Mosterweg,Bag Weight,450.8,kg
